time_s,cube_z_m,contacts
2.509999999999834586e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.510999999999834476e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.511999999999834365e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.512999999999834255e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.513999999999834145e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.514999999999834035e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.515999999999833925e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.516999999999833815e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.517999999999833705e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.518999999999833594e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.519999999999833484e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.520999999999833374e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.521999999999833264e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.522999999999833154e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.523999999999833044e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.524999999999832934e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.525999999999832824e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.526999999999832713e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.527999999999832603e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.528999999999832493e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.529999999999832383e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.530999999999832273e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.531999999999832163e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.532999999999832053e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.533999999999831942e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.534999999999831832e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.535999999999831722e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.536999999999831612e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.537999999999831502e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.538999999999831392e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.539999999999831282e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.540999999999831171e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.541999999999831061e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.542999999999830951e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.543999999999830841e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.544999999999830731e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.545999999999830621e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.546999999999830511e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.547999999999830401e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.548999999999830290e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.549999999999830180e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.550999999999830070e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.551999999999829960e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.552999999999829850e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.553999999999829740e+00,1.999193409641305402e-02,4.000000000000000000e+00
2.554999999999829630e+00,1.999193409641305402e-02,4.000000000000000000e+00
