time_s,ground_bottom_contacts,ground_bottom_Fn_N,ground_bottom_gap_m,ground_bottom_phi_min_m,bottom_middle_contacts,bottom_middle_Fn_N,bottom_middle_gap_m,bottom_middle_phi_min_m,middle_top_contacts,middle_top_Fn_N,middle_top_gap_m,middle_top_phi_min_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations,line_search_iterations,truncated_contacts
0.0075,4,40.81185666825817,-7.368482649326366e-05,-6.929412484169006e-05,4,26.824688130835586,2.530440688132407e-06,-0.00010310858488082886,0,0.0,1.3886392116538304e-06,nan,-0.009448264725506306,0.0006874640239402652,-0.007648035883903503,-1,-1,0
0.008,4,29.157837504663533,-7.357120513916057e-05,-7.395260035991669e-05,0,0.0,-5.0151348114022e-06,nan,4,21.297754099738437,7.866919040679099e-06,-0.00010101497173309326,0.00022565381368622184,-0.014866414479911327,-0.0019041576888412237,-1,-1,0
0.0085,4,36.363573011354156,-7.604852318763775e-05,-7.378309965133667e-05,4,36.91240696473488,-3.197193145752786e-06,-0.00010557472705841064,0,0.0,5.121380090712668e-06,nan,-0.004953763447701931,-0.0013152111787348986,-0.006809157785028219,-1,-1,0
0.009000000000000001,4,36.61880838742964,-7.826320827007335e-05,-7.619336247444153e-05,4,25.75781985456963,2.3479014635077733e-06,-0.00010372325778007507,0,0.0,-4.065185785294412e-06,nan,-0.00442826934158802,0.006658698432147503,-0.011714157648384571,-1,-1,0
0.0095,4,26.100989472377666,-7.640428841114086e-05,-7.833912968635559e-05,0,0.0,-5.650296807289956e-06,nan,4,28.062463461110458,7.776916027060765e-07,-0.00010560452938079834,0.0037172252777963877,-0.012277535162866116,-0.002587924711406231,-1,-1,0
0.01,4,37.419980247683,-7.885366678237957e-05,-7.642805576324463e-05,4,44.842206502944094,-6.57230615615928e-06,-0.00010609626770019531,4,23.96421018612648,6.391704082488181e-06,-0.00010052323341369629,-0.004898888058960438,-0.0067435372620821,0.004489180166274309,-1,-1,0
0.0105,4,39.07754423922558,-8.15451890230183e-05,-7.889233529567719e-05,4,30.2358481220258,-2.144798636437295e-06,-0.0001069679856300354,0,0.0,4.447102546691062e-06,nan,-0.00538304029032588,0.0034693866036832333,-0.0004158200463280082,-1,-1,0
0.011,4,36.98514780212004,-8.310422301292461e-05,-8.164159953594208e-05,4,22.64799698683483,4.357695579527976e-06,-0.00010250508785247803,0,0.0,-3.1562149524697047e-06,nan,-0.003119465196505189,0.00988838542252779,-0.005320820026099682,-1,-1,0
0.0115,4,26.162212700313887,-8.05766135454182e-05,-8.325278759002686e-05,0,0.0,-2.1932274103173e-06,nan,4,26.064878759881246,2.267807722090842e-06,-0.00010383129119873047,0.005056641064584255,-0.008049054071307182,0.0028066192753612995,-1,-1,0
0.012,4,32.95292327933757,-8.08355212211613e-05,-8.075498044490814e-05,4,34.28828588388932,1.5929341316139878e-07,-0.00010247528553009033,0,0.0,-8.763372898110133e-07,nan,-0.0005160408327355981,0.004190089181065559,-0.002098380820825696,-1,-1,0
0.0125,4,37.325678136248904,-8.261807262897533e-05,-8.105672895908356e-05,4,33.61452252419837,2.4149566888800877e-06,-0.00010009482502937317,4,30.285680418854678,2.7185678482047337e-06,-0.00010126084089279175,-0.0035654634702950716,0.0009495104313828051,0.008139459416270256,-1,-1,0
0.013000000000000001,4,26.415117091254196,-8.024878799915355e-05,-8.28765332698822e-05,0,0.0,-1.932457089424966e-06,nan,0,0.0,6.313472986220481e-06,nan,0.004737094976007938,-0.003955489955842495,0.0032344593200832605,-1,-1,0
0.0135,4,31.93944679485989,-8.01910459995274e-05,-8.052214980125427e-05,4,31.375222517730403,1.4221668243399876e-06,-0.00010214000940322876,0,0.0,2.0666420459738988e-06,nan,0.00011420654482208192,0.00682712160050869,-0.0016705408925190568,-1,-1,0
0.014,4,22.81373563914153,-7.688298821449321e-05,-8.048675954341888e-05,0,0.0,-9.247660636910182e-07,nan,0,0.0,-2.1801888942726833e-06,nan,0.006616074126213789,0.0019221213879063725,-0.006575541105121374,-1,-1,0
0.0145,4,32.656283252239234,-7.756285369396251e-05,-7.718242704868317e-05,4,38.797383008708636,-3.6410987377250015e-07,-0.0001011192798614502,4,33.30366031284561,5.243718624106664e-07,-0.00010222196578979492,-0.001359476475045085,-0.0002360169601161033,0.00517128873616457,-1,-1,0
0.015,4,34.12512938959534,-7.86692649126057e-05,-7.787719368934631e-05,4,26.02498552258114,4.67620790004647e-06,-0.00010054558515548706,0,0.0,-3.275424242020486e-06,nan,-0.0022144049871712923,0.007871476002037525,0.0002662885235622525,-1,-1,0
0.0155,4,24.373349720740613,-7.61360675096516e-05,-7.899478077888489e-05,0,0.0,-1.7871707677849513e-06,nan,4,21.649685126020085,3.746747970580222e-06,-0.00010339915752410889,0.005067269783467054,-0.007858366705477238,0.0061861309222877026,-1,-1,0
0.016,4,31.6750717940088,-7.657192647457164e-05,-7.645413279533386e-05,4,33.74364398221434,7.013231515876073e-07,-0.0001019500195980072,0,0.0,2.3348629474631566e-06,nan,-0.0008720168843865395,0.0041084554977715015,0.0012811307096853852,-1,-1,0
0.0165,4,22.77436230136452,-7.376678287982982e-05,-7.689185440540314e-05,0,0.0,-2.502426505089639e-06,nan,0,0.0,9.229779243460912e-07,nan,0.005610164254903793,-0.0007965447148308158,-0.003623869502916932,-1,-1,0
0.017,4,28.80956292675174,-7.351718842983287e-05,-7.407553493976593e-05,4,29.22421694865544,1.7034262418738622e-06,-0.0001026540994644165,0,0.0,-7.794201374054788e-06,nan,0.0004978367942385375,0.00891056377440691,-0.008528869599103928,-1,-1,0
0.0175,4,20.927485657668033,-7.048852741718334e-05,-7.382221519947052e-05,0,0.0,-6.35810196399772e-06,nan,4,28.13852606642163,-2.4409592151650172e-06,-0.00010797381401062012,0.006056579295545816,-0.010063699446618557,0.0006353933131322265,-1,-1,0
0.018000000000000002,4,33.69126125620927,-7.245175540447277e-05,-7.07767903804779e-05,4,43.8458888114017,-6.823763251305459e-06,-0.00010650604963302612,4,23.621494263195487,3.7579238414756078e-06,-0.00010260939598083496,-0.003925735130906105,-0.004856502171605825,0.007541140075773001,-1,-1,0
0.0185,4,36.22509122258421,-7.503896951675457e-05,-7.273443043231964e-05,4,28.91300271710734,-1.889616250992654e-06,-0.00010697171092033386,0,0.0,2.7297437191001195e-06,nan,-0.0051746913231909275,0.004694999195635319,0.002636139979586005,-1,-1,0
0.019,4,34.75287122455939,-7.673025131225628e-05,-7.531419396400452e-05,4,21.3612908567516,5.035698413848044e-06,-0.0001020282506942749,0,0.0,-3.6367774009712917e-06,nan,-0.003383901435881853,0.010470644570887089,-0.0022688601166009903,-1,-1,0
0.0195,4,24.88022605976785,-7.465526461601299e-05,-7.699616253376007e-05,0,0.0,-4.3302774429404556e-07,nan,4,24.704307029358738,2.3497641086570042e-06,-0.00010374188423156738,0.0041512115858495235,-0.006786509416997433,0.005178293213248253,-1,-1,0
0.02,4,31.487964544305907,-7.523640990257305e-05,-7.49044120311737e-05,4,32.30329748030088,2.3795664310446996e-06,-0.00010056421160697937,0,0.0,2.5242567062294663e-07,nan,-0.001161455176770687,0.004460139200091362,0.00027329300064593554,-1,-1,0
0.0205,4,22.69848408553811,-7.259517908096355e-05,-7.547251880168915e-05,0,0.0,-4.851818084725124e-07,nan,0,0.0,-1.841187477112649e-06,nan,0.005282786674797535,-0.00044486101251095533,-0.004631706979125738,-1,-1,0
0.021,4,32.64468697861991,-7.388412952423137e-05,-7.281266152858734e-05,4,38.55282257207277,1.0341405868447007e-07,-0.00010061636567115784,4,30.660564408114627,1.75744295120156e-06,-0.0001018717885017395,-0.002576281316578388,-0.0014037322252988815,0.005793575197458267,-1,-1,0
0.021500000000000002,4,34.23053217732136,-7.555492222309154e-05,-7.408857345581055e-05,4,25.949481862243225,5.108341574668052e-06,-0.00010003149509429932,0,0.0,-1.1296570301064235e-06,nan,-0.003340756520628929,0.00666600838303566,0.0008885749848559499,-1,-1,0
0.022,4,24.568146868512184,-7.353581488132518e-05,-7.574819028377533e-05,0,0.0,-1.0868161916741115e-06,nan,4,20.22524545810117,6.093680858611228e-06,-0.00010113418102264404,0.004038316663354635,-0.008351614698767662,0.006096197757869959,-1,-1,0
0.0225,4,31.741909962748693,-7.436655461788219e-05,-7.37123191356659e-05,4,33.333918025699845,1.450106501578452e-06,-0.00010123476386070251,0,0.0,4.9835443496695775e-06,nan,-0.0016626876313239336,0.0034103442449122667,0.0011911975452676415,-1,-1,0
0.023,4,22.906591847504473,-7.19246268272404e-05,-7.453188300132751e-05,0,0.0,-1.7406046390541774e-06,nan,0,0.0,3.877133131026389e-06,nan,0.004885607864707708,-0.0014946559676900506,-0.003713802667334676,-1,-1,0
0.0235,4,28.928089001394756,-7.198050618171734e-05,-7.207319140434265e-05,4,29.115614184145528,2.3944675922385472e-06,-0.00010186806321144104,0,0.0,-4.5084953308113795e-06,nan,-0.00011315497249597684,0.008158151060342789,-0.008618802763521671,-1,-1,0
0.024,4,21.069082936599248,-6.922192871570629e-05,-7.21178948879242e-05,0,0.0,-5.538538098336099e-06,nan,4,27.20415123748451,7.031857967368382e-07,-0.00010458379983901978,0.00551638612523675,-0.010348924435675144,7.827271474525332e-05,-1,-1,0
0.0245,4,30.500518753481945,-7.022589445114177e-05,-6.93444162607193e-05,4,35.74032767282019,-3.226995468140481e-06,-0.00010567158460617065,0,0.0,-3.018379211426614e-06,nan,-0.002008518436923623,0.002616239245980978,-0.004826727323234081,-1,-1,0
0.025,4,36.33963379314025,-7.317259907722515e-05,-7.03372061252594e-05,4,34.297531799452564,-7.273256778725368e-07,-0.00010335445404052734,4,31.51410930727322,4.3869018554604233e-07,-0.00010310113430023193,-0.005892467685043812,-0.000897049845661968,0.006025327369570732,-1,-1,0
0.025500000000000002,4,36.16550584943563,-7.563501596450847e-05,-7.327459752559662e-05,4,24.422919925713295,4.9388408660880345e-06,-0.00010085105895996094,0,0.0,-2.2062659263619167e-06,nan,-0.004926174879074097,0.006409409921616316,0.0011203271569684148,-1,-1,0
0.026000000000000002,4,25.892631015704527,-7.407784461975139e-05,-7.572956383228302e-05,0,0.0,-8.949637413033229e-07,nan,4,20.119188625091304,5.207061767577292e-06,-0.00010229647159576416,0.0031151403672993183,-0.008555185049772263,0.006274921353906393,-1,-1,0
0.0265,4,32.539337976204706,-7.511720061302227e-05,-7.416121661663055e-05,4,33.11444524873894,1.6941130161277074e-06,-0.00010101497173309326,0,0.0,4.342794418334128e-06,nan,-0.0020774134900420904,0.0030970373190939426,0.0013699211413040757,-1,-1,0
0.027,4,23.424753299371893,-7.275164127349895e-05,-7.51931220293045e-05,0,0.0,-1.5766918659218532e-06,nan,0,0.0,3.482252359389426e-06,nan,0.004729962907731533,-0.0018079628935083747,-0.0035350790712982416,-1,-1,0
0.0275,4,29.325531264710666,-7.283173501491588e-05,-7.281824946403503e-05,4,29.296961696695913,2.4708360433570165e-06,-0.00010167807340621948,0,0.0,-4.702210426331399e-06,nan,-0.00016075251915026456,0.007935517467558384,-0.008440079167485237,-1,-1,0
0.028,4,21.308569992109298,-7.003776729106945e-05,-7.289089262485504e-05,0,0.0,-5.557164549828408e-06,nan,4,27.003554285327475,6.137788295737523e-07,-0.00010479986667633057,0.0055885324254632,-0.01047126017510891,0.00015669778804294765,-1,-1,0
0.0285,4,30.706063320505173,-7.099889218807262e-05,-7.008947432041168e-05,4,35.91760657607954,-3.3033639192589503e-06,-0.00010564923286437988,0,0.0,-3.055632114411233e-06,nan,-0.001922239433042705,0.0025825428310781717,-0.004748302511870861,-1,-1,0
0.029,4,36.50116094903576,-7.38915801048283e-05,-7.104314863681793e-05,4,34.42065711062122,-8.390843868263942e-07,-0.00010338425636291504,4,31.491136348381037,4.2006373405373276e-07,-0.00010314583778381348,-0.005786987487226725,-0.0008576970431022346,0.006092265248298645,-1,-1,0
0.029500000000000002,4,36.28552324424971,-7.629439234733623e-05,-7.393024861812592e-05,4,24.514504921142645,4.8121809959403294e-06,-0.00010091066360473633,0,0.0,-2.23234295845115e-06,nan,-0.0048064785078167915,0.006494555156677961,0.0011872650356963277,-1,-1,0
0.03,4,25.94920488804282,-7.466271519660991e-05,-7.632561028003693e-05,0,0.0,-1.0588765144356471e-06,nan,4,20.135397681166022,5.180984735488059e-06,-0.00010231137275695801,0.0032631237991154194,-0.008478144183754921,0.00634996360167861,-1,-1,0
0.0305,4,32.58931287633776,-7.563501596450847e-05,-7.468834519386292e-05,4,33.19756803104245,1.5227496623984593e-06,-0.00010111555457115173,0,0.0,4.294365644454123e-06,nan,-0.0019460039911791682,0.0032156396191567183,0.0014449633890762925,-1,-1,0
0.031,4,23.43837259392842,-7.320053875446361e-05,-7.565505802631378e-05,0,0.0,-1.757368445397256e-06,nan,0,0.0,3.4114718437186498e-06,nan,0.004868181888014078,-0.001689360593445599,-0.003460036823526025,-1,-1,0
0.0315,4,29.335799000671944,-7.322102785110515e-05,-7.321499288082123e-05,4,29.34182279774261,2.3013353347769994e-06,-0.00010180473327636719,0,0.0,-4.806518554688333e-06,nan,-3.9830218156566843e-05,0.00807655043900013,-0.00836503691971302,-1,-1,0
0.032,4,21.30058521772156,-7.036745548248333e-05,-7.322989404201508e-05,0,0.0,-5.730390548706887e-06,nan,4,27.059123204013407,4.98294830321433e-07,-0.00010484457015991211,0.0057054623030126095,-0.010358011350035667,0.0002595244732219726,-1,-1,0
0.0325,4,30.699084124737997,-7.127828896045726e-05,-7.037259638309479e-05,4,35.94612363242589,-3.4635514020928126e-06,-0.00010575354099273682,0,0.0,-3.182291984558938e-06,nan,-0.0018230576533824205,0.002710050204768777,-0.004645475652068853,-1,-1,0
0.033,4,36.49389219930721,-7.412999868392986e-05,-7.127784192562103e-05,4,34.44171271542619,-9.843707084664088e-07,-0.00010348111391067505,4,31.53464704863726,2.971291542044896e-07,-0.00010322034358978271,-0.005701967980712652,-0.0007414171705022454,0.00621684780344367,-1,-1,0
0.0335,4,36.27250410371885,-7.649369537830394e-05,-7.413513958454132e-05,4,24.51668686004327,4.683658480643393e-06,-0.00010098516941070557,0,0.0,-2.3515522480019313e-06,nan,-0.004729059524834156,0.006611926015466452,0.001311847590841353,-1,-1,0
0.034,4,25.93234289913515,-7.482849061489147e-05,-7.650628685951233e-05,0,0.0,-1.1650472879418117e-06,nan,4,20.151058921666326,5.0729513168326634e-06,-0.0001023709774017334,0.0033321117516607046,-0.008368603885173798,0.006482376717031002,-1,-1,0
0.0345,4,32.56606749361045,-7.57691264152531e-05,-7.484480738639832e-05,4,33.18436206937886,1.4333426952353734e-06,-0.0001011677086353302,0,0.0,4.2049586772910374e-06,nan,-0.0018820357508957386,0.003318576840683818,0.0015773765044286847,-1,-1,0
0.035,4,23.417248259399905,-7.330857217311901e-05,-7.579103112220764e-05,0,0.0,-1.8206983804711085e-06,nan,0,0.0,3.3369660377494115e-06,nan,0.0049215881153941154,-0.0015864233719184995,-0.0033276237081736326,-1,-1,0
0.035500000000000004,4,29.305686081353223,-7.330298423767131e-05,-7.333420217037201e-05,4,29.31377050506397,2.2566318511954564e-06,-0.0001018419861793518,0,0.0,-4.8586726188667995e-06,nan,1.2545688150567003e-05,0.00816546194255352,-0.008232624270021915,-1,-1,0
0.036000000000000004,4,21.276735968291497,-7.043078541755718e-05,-7.333233952522278e-05,0,0.0,-5.745291709900735e-06,nan,4,27.04212926293005,4.6476721763527573e-07,-0.0001048743724822998,0.005745913367718458,-0.010260602459311485,0.0003834401722997427,-1,-1,0
0.0365,4,30.663773499035695,-7.132112979888958e-05,-7.04638659954071e-05,4,35.905082859375966,-3.4616887569435817e-06,-0.00010577961802482605,0,0.0,-3.1860172748574e-06,nan,-0.0017797414911910892,0.002786938799545169,-0.004521559923887253,-1,-1,0
0.037,4,36.449740748334946,-7.41504877805714e-05,-7.13597983121872e-05,4,34.39663962846394,-9.638816118248683e-07,-0.00010350346565246582,4,31.494068001189117,3.0457973480141343e-07,-0.00010322034358978271,-0.005658191163092852,-0.0006667756242677569,0.006320473738014698,-1,-1,0
0.0375,4,36.2268421322354,-7.649555802345318e-05,-7.419474422931671e-05,4,24.481639091340313,4.71532344818032e-06,-0.0001010112464427948,0,0.0,-2.321749925614236e-06,nan,-0.004690589848905802,0.006669043563306332,0.0014154735254123807,-1,-1,0
0.038,4,25.90110025477582,-7.481731474399608e-05,-7.654540240764618e-05,0,0.0,-1.109167933464883e-06,nan,4,20.118340886915277,5.1102042198172826e-06,-0.00010235607624053955,0.00335496012121439,-0.00829512719064951,0.006569643970578909,-1,-1,0
0.0385,4,32.52387879422816,-7.57449120283131e-05,-7.487088441848755e-05,4,33.1339867461287,1.5022605657569188e-06,-0.00010117143392562866,0,0.0,4.260838031767966e-06,nan,-0.0018550941022112966,0.0033668659161776304,0.0016646437579765916,-1,-1,0
0.039,4,23.38936351565159,-7.327690720558208e-05,-7.580406963825226e-05,0,0.0,-1.7331540584572536e-06,nan,0,0.0,3.4114718437186498e-06,nan,0.004934587515890598,-0.001538134296424687,-0.0032403564546257257,-1,-1,0
0.0395,4,29.26873594998428,-7.326200604438823e-05,-7.333792746067047e-05,4,29.268127521413618,2.3460388183585423e-06,-0.00010180473327636719,0,0.0,-4.758089780808328e-06,nan,2.9891498343204148e-05,0.00819092895835638,-0.008145356550812721,-1,-1,0
0.04,4,21.252809256570195,-7.038608193397564e-05,-7.332675158977509e-05,0,0.0,-5.633533000946878e-06,nan,4,26.989314847629373,5.690753459922093e-07,-0.00010481476783752441,0.005751295946538448,-0.010208728723227978,0.00044430067646317184,-1,-1,0
0.0405,4,30.625373927291285,-7.126897573471111e-05,-7.045269012451172e-05,4,35.84813674966147,-3.3462047576912624e-06,-0.0001057162880897522,0,0.0,-3.063082695008157e-06,nan,-0.0017650857334956527,0.002810339443385601,-0.004460699390619993,-1,-1,0
0.041,4,36.40269704169366,-7.408902049064678e-05,-7.133930921554565e-05,4,34.34150447533641,-8.46534967423318e-07,-0.00010342895984649658,4,31.435025136948514,4.312396049491185e-07,-0.00010311603546142578,-0.0056394897401332855,-0.0006414211238734424,0.006351813208311796,-1,-1,0
0.0415,4,36.182296593827864,-7.642664015293163e-05,-7.416494190692902e-05,4,24.44598407559532,4.828944802283408e-06,-0.00010093674063682556,0,0.0,-2.183914184571145e-06,nan,-0.004676333628594875,0.006676570512354374,0.0014468129957094789,-1,-1,0
0.042,4,25.87314387067491,-7.474839687347454e-05,-7.651001214981079e-05,0,0.0,-9.843707084664088e-07,nan,4,20.08209835087366,5.2443146705619115e-06,-0.00010225176811218262,0.0033552381210029125,-0.0082694785669446,0.006582861766219139,-1,-1,0
0.0425,4,32.48838490510025,-7.567226886749309e-05,-7.48317688703537e-05,4,33.08772492121715,1.623332500456931e-06,-0.00010108202695846558,0,0.0,4.402399063109519e-06,nan,-0.0018494321266189218,0.0033693837467581034,0.0016778615536168218,-1,-1,0
0.043000000000000003,4,23.367608208585715,-7.320798933506054e-05,-7.576122879981995e-05,0,0.0,-1.6083568334587794e-06,nan,0,0.0,3.5530328750602025e-06,nan,0.004929371643811464,-0.001535616465844214,-0.0032271386589854956,-1,-1,0
0.043500000000000004,4,29.243343787453497,-7.319308817386669e-05,-7.329694926738739e-05,4,29.235410706359822,2.4671107530585545e-06,-0.00010170787572860718,0,0.0,-4.605352878571389e-06,nan,2.83379340544343e-05,0.00817708857357502,-0.008132139220833778,-1,-1,0
0.044,4,21.237872699338855,-7.032275199890178e-05,-7.3285773396492e-05,0,0.0,-5.503147840500711e-06,nan,4,26.94838531918223,7.106363773337621e-07,-0.00010468810796737671,0.005742274224758148,-0.010202104225754738,0.00043705326970666647,-1,-1,0
0.0445,4,30.60273280853746,-7.120564579963726e-05,-7.041357457637787e-05,4,35.81129624318404,-3.2195448875435573e-06,-0.00010561943054199219,0,0.0,-2.925246953965066e-06,nan,-0.0017670077504590154,0.0027985437773168087,-0.004467946942895651,-1,-1,0
0.045,4,36.37552868103389,-7.40238279104237e-05,-7.13001936674118e-05,4,34.30786866932361,-7.291883230217677e-07,-0.00010333210229873657,4,31.39896798454481,5.690753459922093e-07,-0.000102996826171875,-0.00563817797228694,-0.0006520061870105565,0.006326537113636732,-1,-1,0
0.0455,4,36.15751311145672,-7.636331021785778e-05,-7.41221010684967e-05,4,24.425672042621358,4.9369782209388036e-06,-0.00010084360837936401,0,0.0,-2.0498037338265163e-06,nan,-0.004677257500588894,0.0066558294929564,0.0014215369010344148,-1,-1,0
0.046,4,25.859003550813313,-7.468879222869915e-05,-7.646717131137848e-05,0,0.0,-8.763372898110133e-07,nan,4,20.061771080582613,5.359798669814231e-06,-0.00010213255882263184,0.0033472441136837006,-0.008280056528747082,0.006547422148287296,-1,-1,0
0.0465,4,32.47191678603882,-7.561638951301616e-05,-7.479265332221985e-05,4,33.06580267541668,1.7239153385154027e-06,-0.00010099261999130249,0,0.0,4.5067071914664525e-06,nan,-0.0018546991050243378,0.003347844583913684,0.001642421935684979,-1,-1,0
0.047,4,23.358797644281783,-7.315583527088207e-05,-7.572397589683533e-05,0,0.0,-1.5152245759972316e-06,nan,0,0.0,3.653615713118674e-06,nan,0.004919699393212795,-0.0015571556286886334,-0.0032625782769173384,-1,-1,0
0.0475,4,29.234280306383894,-7.314652204513591e-05,-7.3261559009552e-05,4,29.223857184176595,2.5509297847739476e-06,-0.00010162964463233948,0,0.0,-4.504770040512918e-06,nan,1.9910692572011612e-05,0.008149772882461548,-0.008167578838765621,-1,-1,0
0.048,4,21.233856052343516,-7.027991116046947e-05,-7.325410842895508e-05,0,0.0,-5.426779389382241e-06,nan,4,26.936049934664304,8.074939250937718e-07,-0.0001045912504196167,0.0057318382896482944,-0.010223252698779106,0.00039544596802443266,-1,-1,0
0.0485,4,30.597648976539876,-7.116839289665264e-05,-7.03856348991394e-05,4,35.80255837671038,-3.152489662171243e-06,-0.00010555237531661987,0,0.0,-2.83583998680198e-06,nan,-0.0017756166635081172,0.0027730262372642756,-0.004509554244577885,-1,-1,0
0.049,4,36.37200611446227,-7.399216294288677e-05,-7.12759792804718e-05,4,34.30338339845306,-6.677210330971461e-07,-0.0001032799482345581,4,31.392144242862578,6.473064422599095e-07,-0.00010290741920471191,-0.005646305624395609,-0.0006763544515706599,0.0062815179117023945,-1,-1,0
0.0495,4,36.15614113495591,-7.633537054061931e-05,-7.41034746170044e-05,4,24.424179044198368,4.990994930266501e-06,-0.00010079890489578247,0,0.0,-1.982748508454202e-06,nan,-0.004685324616730213,0.006630735006183386,0.0013765176991000772,-1,-1,0
0.05,4,25.859073023637094,-7.466644048690838e-05,-7.64504075050354e-05,0,0.0,-8.316338062294704e-07,nan,4,20.06221790390446,5.4194033145896214e-06,-0.00010207295417785645,0.0033392116893082857,-0.008305374532938004,0.006502626463770866,-1,-1,0
0.0505,4,32.475052791306034,-7.559776306152385e-05,-7.477961480617523e-05,4,33.07012624345343,1.7611682415000218e-06,-0.00010095909237861633,0,0.0,4.555135965346457e-06,nan,-0.00186332524754107,0.0033246884122490883,0.001597626251168549,-1,-1,0
0.051000000000000004,4,23.361518839073263,-7.314093410968822e-05,-7.571280002593994e-05,0,0.0,-1.4854222536095363e-06,nan,0,0.0,3.6908686161032933e-06,nan,0.00491243414580822,-0.001580311800353229,-0.0033073739614337683,-1,-1,0
0.051500000000000004,4,29.239108944964702,-7.313534617424053e-05,-7.325224578380585e-05,4,29.22956831737533,2.573281526564719e-06,-0.00010161101818084717,0,0.0,-4.478693008423684e-06,nan,1.2204196536913514e-05,0.00812947191298008,-0.008212374523282051,-1,-1,0
0.052000000000000005,4,21.23757296749575,-7.027246057987255e-05,-7.324852049350739e-05,0,0.0,-5.415603518486856e-06,nan,4,26.945681855058197,8.261203765860814e-07,-0.00010455399751663208,0.005725990515202284,-0.010248369537293911,0.00035546623985283077,-1,-1,0
